Hospital ID,Hospital Name,Legal Name,Alternate Name,Hospital Type,Institution Name,Street Address,City,State,Zip Code,Phone Number,Latitude,Longitude,Locale Code (NCES),County Code (FIPS),State Code (FIPS),Region Code (AAM),Employer ID Number,Tax Period,Income,Revenue
8669033,CHASE COUNTY COMMUNITY HOSPITAL,PIETER CLAESEN WYCKOFF HOUSE MUSEUM,,CRITICAL ACCESS,,5816 CLARENDON RD,IMPERIAL,NE,11203,7186295400,40.52412928,-101.6506653,1,47,36,2,,,,
6868333,CRETE AREA MEDICAL CENTER,PIONEER OIL MUSEUM OF NEW YORK INC,,CRITICAL ACCESS,,PO BOX 332,CRETE,NE,14715,5856102038,40.64063773,-96.93554613,4,3,36,2,166011251,201409,75856,73556
668787,PROVIDENCE MEDICAL CENTER,PISANO CHASE CATALOGUE RAISONNE PROJECT INC,,CRITICAL ACCESS,,375 RIVERSIDE DR APT 13B,WAYNE,NE,10025,,42.2419192,-97.00923093,1,61,36,2,43649708,201412,12,
183364068,SIGNATURE PSYCHIATRIC HOSPITAL LIBERTY,PLANETARIUM,,PSYCHIATRIC,,103 ONTARIO ST,LIBERTY,MO,14094,,39.27450552,-94.42410418,3,63,36,2,,,,
23317837,EVANGELICAL COMMUNITY HOSPITAL,PLANETARIUM,,GENERAL ACUTE CARE,,1 DAVIS AVENUE,LEWISBURG,PA,11530,,40.979735,-76.88662,2,59,36,2,,,,
16818764,WILKES-BARRE GENERAL HOSPITAL,PLANETARIUM,,GENERAL ACUTE CARE,,75 NORTH WATER ST,WILKES-BARRE,PA,12601,,41.25869143,-75.86706367,1,27,36,2,,,,
13918104,WESTFIELD HOSPITAL,PLANETARIUM,,GENERAL ACUTE CARE,,225 ROUTE 59,ALLENTOWN,PA,10901,,40.59049118,-75.56334795,2,87,36,2,,,,
25718103,GOOD SHEPHERD REHABILITATION HOSPITAL,FRIENDS OF THE PLANETARIUM,,REHABILITATION,,2384 STATE ROUTE 34B,ALLENTOWN,PA,13026,,40.59260848,-75.46385535,4,11,36,2,271794748,,,
12917866,GEISINGER SHAMOKIN AREA COMMUNITY HOSPITAL,PLATFORM TENNIS MUSEUM AND HALL OF FAME FOUNDATION,,GENERAL ACUTE CARE,,PO BOX 413,COAL TOWNSHIP,PA,10583,,40.80586668,-76.57050497,2,119,36,2,311740169,201312,6369,6369
7519046,HOLY REDEEMER HOSPITAL & MEDICAL CENTER,PLATTSBURGH STATE PSYCHIATRIC,PLATTSBURGH STATE PSYCHIATRIC,GENERAL ACUTE CARE,,101 BROAD STREET,MEADOWBROOK,PA,12901,5185642178,40.10958307,-75.08232261,3,19,36,2,,,,
11219464,POTTSTOWN MEMORIAL MEDICAL CENTER,FRIENDS OF THE PLAZA-VVP CORPORATION,,GENERAL ACUTE CARE,,55 WATER STREET,POTTSTOWN,PA,10041,,40.242617,-75.612217,1,61,36,2,20557576,201312,157757,157757
13319401,SUBURBAN COMMUNITY HOSPITAL,PLESHAKOV MUSIC CENTER INC,,GENERAL ACUTE CARE,,7967 MAIN,NORRISTOWN,PA,12442,5182633333,40.13983993,-75.31590225,4,19,45,3,141827227,201312,0,0
17519001,ABINGTON MEMORIAL HOSPITAL,POLISH AMERICAN MUSEUM,,GENERAL ACUTE CARE,,16 BELLEVIEW AVE,ABINGTON,PA,11050,,40.11889495,-75.12099897,2,59,36,2,112470669,201312,0,0
1618501,ALLIED SERVICES REHABILITATION HOSPITAL,POLLOCK-KRASNER HOUSE AND STUDY CENTER,,REHABILITATION,,830 FIREPLACE RAOD,SCRANTON,PA,11937,5163244929,41.4545112,-75.67772002,3,103,36,2,,,,
4617701,DIVINE PROVIDENCE HOSPITAL,POP CORN TRUCK PRESERVATION SOCIETY,,PSYCHIATRIC,,1145 PENNSYLVANIA AVE,WILLIAMSPORT,PA,14904,,41.260041,-76.984769,2,15,36,2,161389684,201412,0,0
10685132,FLORENCE HOSPITAL AT ANTHEM,PORTSIDE NEW YORK INC,,GENERAL ACUTE CARE,,PO BOX 310195,FLORENCE,AZ,11231,9144140565,33.07313487,-111.4856887,1,47,36,2,200176184,201312,24537,23606
7068352,JEFFERSON COMMUNITY HEALTH CENTER,PRATT INSTITUTE,,CRITICAL ACCESS,PRATT INSTITUTE,144 WEST 14TH STREET 2ND FLOOR,FAIRBURY,NE,10011,2126477778,40.15554652,-97.17500391,1,47,36,2,111630822,201306,228896864,212561841
12647111,SAINT CATHERINE REGIONAL HOSPITAL,PROFESSIONAL ARCHAEOLOGISTS OF NEW YORK CITY INC,,GENERAL ACUTE CARE,,PO BOX 1503 MURRAY HILL STATION,CHARLESTOWN,IN,10156,,38.47393774,-85.67003676,1,61,36,2,311706559,201412,0,0
64485206,ACUITY SPECIALTY HOSPITAL OF ARIZONA AT MESA,PROFESSIONAL WRESTLING HALL OF FAME,,LONG TERM CARE,,PO BOX 434,MESA,AZ,12110,5188420022,33.41188487,-111.6819123,3,57,36,2,141822312,201312,43966,21823
7885739,SIERRA TUCSON,INC.,PROMOTE ART WORKS INC,PSYCHIATRIC,PSYCHIATRIC,,123 SMITH ST,TUCSON,AZ,11201,7187973116,32.51677517,-110.8873002,1,47,36,2,113172595,201312,20742
19117011,HOLY SPIRIT HOSPITAL,PROTEUS GOWANUS INTERDISCIPLINARY GALLERY INC,,GENERAL ACUTE CARE,,543 UNION STREET,CAMP HILL,PA,11215,7182431572,40.254072,-76.92195012,1,47,36,2,800582462,201406,85682,76049
4819026,DELAWARE COUNTY MEMORIAL HOSPITAL,PS1 CONTEMPORARY ART CENTER INC,P.S.1,GENERAL ACUTE CARE,,4601 21ST ST,DREXEL HILL,PA,11101,7184334807,39.954758,-75.283604,1,81,36,2,237379091,201306,7810430,7730573
13116505,SHRINERS HOSPITALS FOR CHILDREN - ERIE,PTA AT THE NYC MUSEUM SCHOOL,,GENERAL ACUTE CARE,,333 W 17TH STREET,ERIE,PA,10011,,42.113052,-80.120058,1,61,36,2,262514011,,,
4402169,QUINCY MEDICAL CENTER,PUTNAM CHILDRENS DISCOVERY CENTER INC,,GENERAL ACUTE CARE,,PO BOX 222,QUINCY,MA,10512,8456211260,42.2509,-71.0138,2,,36,2,141734114,201212,54576,54576
11846804,REHABILITATION HOSPITAL OF FORT WAYNE GENERAL PAR,QUEENS COLLEGE ART CENTER NEW YORK CITY,,REHABILITATION,CUNY QUEENS COLLEGE,65-30 KISSENA BOULEVARD,FORT WAYNE,IN,11367,7189975000,41.04279027,-85.24821219,1,81,36,2,136400434,,,
65185607,DOUGLAS COMMUNITY HOSPITAL,INC,QUEENS COUNCIL ON THE ARTS INC,CRITICAL ACCESS,GENERAL ACUTE CARE,,37-11 35TH AVE,DOUGLAS,AZ,11421,3475053010,31.36458886,-109.5951136,1,81,36,2,112219193,201406,883678
11446996,PULASKI MEMORIAL HOSPITAL,QUEENS BOROUGH PUBLIC LIBRARY,,CRITICAL ACCESS,,8911 MERRICK BLVD,WINAMAC,IN,11432,7189900700,41.05626757,-86.59599849,1,81,36,2,111904262,201406,109485819,109485819
2002703,STURDY MEMORIAL HOSPITAL,QUEENS MUSEUM OF ART NEW YORK CITY BUILDING,,GENERAL ACUTE CARE,,NYC BLDG FLUSHING MEADOW PAR,ATTLEBORO,MA,11368,7185929700,41.942,-71.2748,1,81,36,2,112278998,201406,17574993,17385837
4902780,MORTON HOSPITAL AND MEDICAL CENTER,QUEENSBOROUGH COMMUNITY COLLEGE ART GALLERY,,GENERAL ACUTE CARE,CUNY QUEENSBOROUGH COMMUNITY COLLEGE,22205 56TH AVENUE,TAUNTON,MA,11364,7186316396,41.9062,-71.0945,1,81,36,2,136400434,,,
14945255,MERCY HOSPITAL ANDERSON,QUINCY SQUARE MUSEUM ASSOCIATION,,GENERAL ACUTE CARE,,37 WEST MAIN STREET,CINCINNATI,OH,13332,,39.08568551,-84.34890293,4,17,36,2,161483505,201412,0,0
5802721,SAINT ANNE'S HOSPITAL,QUITMAN RESOURCE CENTER FOR PRESERVATION INC,,GENERAL ACUTE CARE,,7015 ROUTE 9,FALL RIVER,MA,12572,8458711798,41.6926,-71.1637,4,27,36,2,141589192,201312,21875,21821
5901230,FAIRVIEW HOSPITAL,THE RAICES LATIN MUSIC COLLECTION AND MUSEUM,,GENERAL ACUTE CARE,,PO BOX 1576 BOULEVARD STATION,GREAT BARRINGTON,MA,10459,2124272244,42.1911,-73.3719,1,,36,2,208531737,,,
2802540,FALMOUTH HOSPITAL,RAILROAD MUSEUM OF LONG ISLAND,,GENERAL ACUTE CARE,,PO BOX 726,FALMOUTH,MA,11944,6317277920,41.5642,-70.6223,2,103,36,2,113096452,201312,122012,76371
118,ST JOSEPH MEDICAL CENTER-MAIN,THE RAJKUMARI CULTURAL CENTER INC,,GENERAL ACUTE CARE,,8384 116TH ST APT 2K,READING,PA,11418,3474845839,40.37514586,-75.97818271,1,81,36,2,113338875,201212,50177,50177
67685305,ST JOSEPH'S WESTGATE MEDICAL CENTER,RAYNHAM HALL MUSEUM,,GENERAL ACUTE CARE,,20 WEST MAIN STREET,GLENDALE,AZ,11771,5169226808,33.54242652,-112.2755319,2,59,36,2,,,,
28516947,TROY COMMUNITY HOSPITAL,BOYS & GIRLS HARBOR INC,,GENERAL ACUTE CARE,,1 EAST 104TH STREET,TROY,PA,10029,2124272244,41.79361105,-76.79429025,1,61,36,2,136015256,201406,12614200,7264854
6402554,NANTUCKET COTTAGE HOSPITAL,RECORD OF HISTORIC AMERICAN INDUSTRIES TRADES AND TECHNOLOG,,GENERAL ACUTE CARE,,93 CLINTON PLACE,NANTUCKET,MA,10302,,41.2752,-70.1008,1,85,36,2,331176956,201406,0,0
68485634,DHHS PHS IHS TUCSON AREA IHS TUCSON,REGINA A. QUICK CENTER FOR THE ARTS,,GENERAL ACUTE CARE,,3261 WEST STATE ROAD SAINT BONAVENTURE UNIVERSITY,SELLS,AZ,14778,7163752471,32.10752463,-110.9811825,3,9,36,2,,,,
84731639,SGMC BERRIEN CAMPUS,REGIONAL SCIENCE AND DISCOVERY CENTER INC,,GENERAL ACUTE CARE,,114 PINE ST STE 201,NASHVILLE,GA,14830,6077348823,31.20307104,-83.23870728,1,15,36,2,161462618,201406,288537,288537
15147167,ST VINCENT SALEM HOSPITAL INC,REMINGTON ARMS CO.,,CRITICAL ACCESS,,14 HOEFLER AVE,SALEM,IN,13357,3158953200,38.61326883,-86.10707912,3,43,36,2,,,,
13846342,ST MARY MEDICAL CENTER INC,RG INGERSOLL MUSEUM,,GENERAL ACUTE CARE,,61 MAIN ST,HOBART,IN,14527,3155361074,41.51274915,-87.2607915,3,123,36,2,,,,
15647905,SYCAMORE SPRINGS,RHINEBECK AERODROME MUSEUM,RHINEBECK AERODROME MUSEUM,PSYCHIATRIC,,PO BOX 229,LAFAYETTE,IN,12572,8457523200,40.4066718,-86.82744646,4,27,36,2,222831174,201312,263975,219443
18731901,MIDTOWN MEDICAL CENTER WEST,ST LAWRENCE UNIVERSITY,,GENERAL ACUTE CARE,SAINT LAWRENCE UNIVERSITY,23 ROMODA DRIVE,COLUMBUS,GA,13617,3152295174,32.48010887,-84.98509377,4,89,36,2,150532239,201406,196467479,167884492
89531901,COLUMBUS SPECIALTY HOSPITAL,RICHARD F. BRUSH GALLERY,,LONG TERM CARE,,GRIFFITHS ART CENTER,COLUMBUS,GA,13617,3152295174,32.48021093,-84.98461848,3,89,36,2,,,,
69985338,WESTERN REGIONAL MEDICAL CENTER CANCER HOSPITAL,RICHARDSON-BATES HOUSE MUSEUM,,GENERAL ACUTE CARE,,135 EAST THIRD STREET,GOODYEAR,AZ,13126,3153431342,33.45386358,-112.3644019,3,75,36,2,156024641,201312,0,0
3804011,PARKVIEW ADVENTIST MEDICAL CENTER : PARKVIEW MEMORIAL HOSPITAL,ROBERT LEE MORRIS,,GENERAL ACUTE CARE,,233 SPRING ST,BRUNSWICK,ME,10013,2126453521,43.89559117,-69.96812006,1,61,36,2,,,,
145690,PIKE COMMUNITY HOSPITAL,ROBERT S. AND REBECCA BANNAN ABEN GALLERY,,CRITICAL ACCESS,KEUKA COLLEGE,141 CENTRAL AVENUE,WAVERLY,OH,14478,,39.11633458,-83.0041865,3,123,36,2,160743063,,,
2230525,MOUNTAIN LAKES MEDICAL CENTER,ALFRED UNIVERSITY,,CRITICAL ACCESS,ALFRED UNIVERSITY,2 PINE STREET,CLAYTON,GA,14802,,34.88366763,-83.41469014,3,3,36,2,160743900,201306,114705344,95892376
87739823,LIFEBRIGHT COMMUNITY HOSPITAL OF EARLY,ROCHESTER AND GENESEE VALLEY RAILROAD MUSEUM,,CRITICAL ACCESS,,PO BOX 23326,BLAKELY,GA,14692,5855331431,31.37366986,-84.94601249,2,55,36,2,112417326,201312,226362,102809
24330125,POLK MEDICAL CENTER,ROCHESTER CHILDRENS MUSEUM,,CRITICAL ACCESS,,250 CUMBERLAND ST,CEDARTOWN,GA,14605,5852632700,34.01381687,-85.19627158,1,55,36,2,161476613,,,
89130329,SELECT SPECIALTY HOSPITAL - NORTHEAST ATLANTA,ROCHESTER MUSEUM & SCIENCE CENTER,,LONG TERM CARE,,657 EAST AVENUE,ATLANTA,GA,14607,,33.80481896,-84.33117202,1,55,36,2,,,,
1204005,SOUTHERN MAINE MEDICAL CENTER,ROCHESTER MUSEUM AND SCIENCE CENTER,ROCHESTER MUSEUM AND SCIENCE CENTER,GENERAL ACUTE CARE,,657 EAST AVE,BIDDEFORD,ME,14607,5852714552,43.47751068,-70.49037774,1,55,36,2,160794131,201312,37292662,8108470
502215,BETH ISRAEL DEACONESS MEDICAL CENTER - EAST CAMPUS,ROCHESTER SCHOOL FOR THE DEAF,,GENERAL ACUTE CARE,,1545 SAINT PAUL ST,BOSTON,MA,14621,5855441240,42.3395,-71.1051,1,55,36,2,160761231,201406,11727900,11699360
6257078,LEWIS AND CLARK SPECIALTY HOSPITAL,ROCK & ROLL HALL OF FAME FOUNDATION INC,,SPECIAL,,1290 AVENUE OF THE AMERICAS,YANKTON,SD,10104,2124450105,42.90090441,-97.40088833,1,61,36,2,133171867,201406,8904948,7260059
3486042,HOPI HEALTH CARE CENTER/DHHS IHS PHOENIX AREA,ROCK AND ROLL HALL OF FAME AND MUSEUM INC,,CRITICAL ACCESS,,76 MERCER ST,POLACCA,AZ,10012,6467866680,35.80210604,-110.4265837,4,,39,4,341520995,201312,29537458,17717442
4985941,WHITERIVER INDIAN HOSPITAL,ROCK HALL MUSEUM,,CRITICAL ACCESS,,199 BROADWAY,WHITERIVER,AZ,11559,5162391157,33.87657405,-109.9598484,2,59,36,2,,,,
1102118,BOSTON MEDICAL CENTER - MENINO CAMPUS,ROCKAWAY MUSEUM,,GENERAL ACUTE CARE,,8808 ROCKAWAY BEACH BLVD,BOSTON,MA,11693,7184746760,42.3347,-71.0732,1,81,36,2,113322189,201412,0,0
2302114,MASSACHUSETTS EYE AND EAR INFIRMARY,ROCKLAND COUNTY SHERIFF'S POLICE MUSEUM,,GENERAL ACUTE CARE,,55 NEW HEMPSTEAD RD,BOSTON,MA,10956,,42.3629,-71.0701,2,87,36,2,,,,
7502115,BOSTON CHILDREN'S HOSPITAL,FRIENDS OF TRAILSIDE NATURE MUSEUM,,GENERAL ACUTE CARE,,LAKE RD,BOSTON,MA,10920,8457862701,42.3372,-71.1064,2,,36,2,237327808,201312,0,0
1401420,HEALTH ALLIANCE HOSPITAL - BURBANK CAMPUS,ROCKWELL MUSEUM,,GENERAL ACUTE CARE,,111 CEDAR ST,FITCHBURG,MA,14830,6079375386,42.5977,-71.806,3,101,36,2,222468604,201312,3818265,
6001453,HEALTH ALLIANCE HOSPITAL - LEOMINSTER CAMPUS,ROGER TORY PETERSON INSTITUTE OF NATURAL HISTORY FOUNDATION,,GENERAL ACUTE CARE,,311 CURTIS ST,LEOMINSTER,MA,14701,7166652473,42.5411,-71.7624,3,13,36,2,161574467,201404,313561,237439
202176,MELROSEWKFLD HEALTHCARE MELROSE-WAKEFIELD HOSPITAL CAMPUS,ROLAND GIBSON ART GALLERY,,GENERAL ACUTE CARE,,SUNY COLLEGE AT POTSDAM 44 PEIRREPONT AVENUE,MELROSE,MA,13676,3152672481,42.4605,-71.0609,3,,36,2,,,,
901752,MARLBOROUGH HOSPITAL,ROLAND GIBSON GALLERY,,GENERAL ACUTE CARE,SUNY COLLEGE AT POTSDAM,44 PIERREPONT AVE,MARLBOROUGH,MA,13676,,42.3553,-71.5546,3,89,36,2,146013200,,,
2901701,METROWEST MEDICAL CENTER - FRAMINGHAM CAMPUS,ROSCOE O&W RAILWAY MUSEUM,,GENERAL ACUTE CARE,,PO BOX 305,FRAMINGHAM,MA,12776,6074984346,42.2852,-71.4186,4,105,36,2,141703633,201407,0,0
2857783,SPEARFISH REGIONAL SURGERY CENTER,ROSE CENTER FOR EARTH AND SPACE,,GENERAL ACUTE CARE,,200 CENTRAL PARK W,SPEARFISH,SD,10024,2127695200,44.49779813,-103.855762,1,61,36,2,,,,
5001082,BAYSTATE MARY LANE HOSPITAL,ROSE MUSEUM,,GENERAL ACUTE CARE,,881 7TH AVE,WARE,MA,10019,2122477800,42.2536,-72.2428,1,61,36,2,,,,
5657049,DUNES SURGICAL HOSPITAL,FRIENDS OF THE ROSSINI OPERA FRSTIVAL INC,,SPECIAL,,444 MADISON AVE STE 1206,DAKOTA DUNES,SD,10022,,42.50558245,-96.49574565,1,,36,2,364621785,201312,28550,28550
14847265,ST VINCENT JENNINGS HOSPITAL INC,ROTHSCHILD-PETERSEN PATENT MODEL MUSEUM,,CRITICAL ACCESS,,2796 WEST LAKE RD,NORTH VERNON,IN,13035,,39.0102302,-85.64098837,4,53,36,2,161610659,201412,0,0
5057701,SAME DAY SURGERY CENTER LIMITED LIABILITY PARTNERSHIP,ROXBURY ARTS GROUP INC,,SPECIAL,,RR 30,RAPID CITY,SD,12474,6073267908,44.05868632,-103.2288713,4,25,36,2,141605368,201312,387138,310139
5912010,ST. MARY'S HEALTHCARE,ROZ STEINER GALLERY,,GENERAL ACUTE CARE,GEORGIA GWINNETT COLLEGE,ONE COLLEGE ROAD,AMSTERDAM,NY,14020,5853430055,42.95441745,-74.216064,4,37,36,2,270124698,,,
19323805,POPLAR SPRINGS HOSPITAL,PRATT INSTITUTE,,PSYCHIATRIC,PRATT INSTITUTE,200 WILLOUGHBY AVE,PETERSBURG,VA,11205,,37.18733523,-77.35939664,1,47,36,2,111630822,201306,228896864,212561841
122343543,COMMUNITY HOSPITALS AND WELLNESS CENTERS MONTPELIER,SHELLEY & DONALD RUBIN CULTURAL TR UA 05111999,RUBIN MUSEUM OF ART,CRITICAL ACCESS,,150 WEST 17TH STREET,MONTPELIER,OH,10011,2126205000,41.59013352,-84.59531247,1,61,36,2,226799567,201312,16495047,6155768
8056334,GLACIAL RIDGE HOSPITAL,RUSHFORD MUSEUM SOCIETY INC,,CRITICAL ACCESS,,PO BOX 133,GLENWOOD,MN,14777,5854372340,45.64632864,-95.38920231,4,3,36,2,161144345,201412,0,0
1604976,REDINGTON-FAIRVIEW GENERAL HOSPITAL,TRUSTEES OF HAMILTON COLLEGE,,CRITICAL ACCESS,HAMILTON COLLEGE,198 COLLEGE HILL ROAD,SKOWHEGAN,ME,13323,3158594396,44.7589111,-69.71309439,2,65,36,2,150532200,201306,446773949,183554774
7957105,SELECT SPECIALTY HOSPITAL - SIOUX FALLS,RYE ART CENTER INC,,LONG TERM CARE,,51 MILTON RD,SIOUX FALLS,SD,10580,9149670700,43.53540197,-96.74322897,2,119,36,2,510243575,201406,1175476,1113295
11155009,MAYO CLINIC HEALTH SYS CF,STATEN ISLAND CHILDRENS MUSEUM,,GENERAL ACUTE CARE,,1000 RICHMOND TER,CANNON FALLS,MN,10301,7182732060,44.50825159,-92.91643686,1,85,36,2,237379930,201306,1819096,1419709
6497471,ROSEBURG VA MEDICAL CENTER,SAFE HAVEN MUSEUM AND EDUCATION CENTER,,MILITARY,,PO BOX 846,ROSEBURG,OR,13126,3153423003,43.22417056,-123.3671827,3,75,36,2,161389015,201308,28058,28058
3983422,TETON VALLEY HEALTH CARE,SAG HARBOR WHALING & HISTORICAL MUSEUM,,GENERAL ACUTE CARE,,PO BOX 1327,DRIGGS,ID,11963,6317250770,43.72698338,-111.1082221,2,103,36,2,111761496,201312,301877,276726
683704,INTERMOUNTAIN HOSPITAL,SAG HARBOR WHALING MUSEUM,,GENERAL ACUTE CARE,,200 MAIN ST,BOISE,ID,11963,6317250770,43.60707274,-116.2669173,2,103,36,2,,,,
1314905,ARNOT OGDEN MEDICAL CENTER,SAGAMORE INST OF THE ADIRONDACKS,,GENERAL ACUTE CARE,,PO BOX 876,ELMIRA,NY,13326,6075479019,42.10014942,-76.82775987,4,77,36,2,,,,
2883330,NORTH CANYON MEDICAL CENTER,SAINT-GAUDENS MEMORIAL,,GENERAL ACUTE CARE,,34 S HIGHLAND AVE,GOODING,ID,10562,9149441608,42.92099545,-114.7096575,2,119,36,2,20223438,201312,317840,288909
4183617,VALOR HEALTH,SALAMANCA RAIL MUSEUM ASSOCIATION,SALAMANCA RAIL MUSEUM ASSOCIATION,GENERAL ACUTE CARE,,170 MAIN STREET,EMMETT,ID,14779,7169453133,43.87997922,-116.4849029,3,9,36,2,222512603,201403,0,0
2283263,FRANKLIN COUNTY MEDICAL CENTER,SALMAGUNDI CLUB,,GENERAL ACUTE CARE,,47 FIFTH AVENUE,PRESTON,ID,10003,2122421804,42.09765063,-111.8729768,1,61,36,2,135365520,201312,2149742,1959749
8224112,MEMORIAL HOSPITAL OF MARTINSVILLE AND HENRY COUNTY,FRIENDS OF SALMON RIVER VISITORS CENTER AND INTERNATIONAL S,,GENERAL ACUTE CARE,,3044 STATE ROUTE 13,MARTINSVILLE,VA,13142,3152982213,36.69924359,-79.86718047,4,75,36,2,810579108,201312,0,0
14423188,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,SALT MUSEUM,,GENERAL ACUTE CARE,,106 LAKE DR,WILLIAMSBURG,VA,13088,3154536715,37.33632098,-76.7408918,2,67,36,2,,,,
1913856,DELAWARE VALLEY HOSPITAL,SAMUEL DORSKY MUSEUM OF ART,,CRITICAL ACCESS,SUNY AT NEW PALTZ,1 HAWK DRIVE,WALTON,NY,12561,,42.16427479,-75.12871763,2,111,36,2,146013200,,,
3222306,INOVA MOUNT VERNON HOSPITAL,SAND LAKE CENTER FOR THE ARTS CIRCLE THEATRE PLAYERS INC,,GENERAL ACUTE CARE,,PO BOX 179,ALEXANDRIA,VA,12018,5186742007,38.73973007,-77.0770461,2,,36,2,222930358,201312,131225,127422
14922560,RIVERSIDE TAPPAHANNOCK HOSPITAL,FRIENDS OF SANDS RING HOMESTEADMUSEUM,,GENERAL ACUTE CARE,,PO BOX 226,TAPPAHANNOCK,VA,12518,8453912991,37.90124598,-76.87887582,2,71,36,2,205949031,201409,0,0
20223922,PIEDMONT GERIATRIC HOSPITAL,SARATOGA AUTOMOBILE MUSEUM,,PSYCHIATRIC,,110 AVENUE OF THE PNES,BURKEVILLE,VA,12866,5185871935,37.1923042,-78.17509638,4,91,36,2,311656500,201312,663049,653477
18216830,PENN HIGHLANDS CLEARFIELD,SCANDINAVIAN EAST COAST MUSEUM,,GENERAL ACUTE CARE,,440 OVINGTON AVENUE,CLEARFIELD,PA,11209,7187485950,41.032896,-78.449504,1,47,36,2,113634793,200812,20558,18438
7038008,BOLIVAR GENERAL HOSPITAL,SCARSDALE CONCOURS INC,,GENERAL ACUTE CARE,,40 MORRIS LN,BOLIVAR,TN,10583,,35.26757249,-88.99929239,2,119,36,2,205121673,,,
19922401,COMMONWEALTH CENTER FOR CHILDREN AND ADOLESCENTS,ALFRED UNIVERSITY,,PSYCHIATRIC,ALFRED UNIVERSITY,1 SAXON DRIVE,STAUNTON,VA,14802,6078712421,38.13184581,-79.03533052,3,3,36,2,160743900,201306,114705344,95892376
4429560,LAKE CITY COMMUNITY HOSPITAL,SCHENECTADY MUSEUM ASSOCIATION,MUSEUM OF INNOVATION AND SCIENCE,GENERAL ACUTE CARE,,15 NOTT TERRACE HTS,LAKE CITY,SC,12308,,33.88069159,-79.76043781,1,93,36,2,141275432,201312,1859514,924564
6029556,WILLIAMSBURG REGIONAL HOSPITAL,SCHENECTADY MUSEUM AMATEUR RADIO ASSOCIATION,,GENERAL ACUTE CARE,,PO BOX 225,KINGSTREE,SC,12301,5183827890,33.66001829,-79.81860009,1,93,36,2,141837069,201208,0,0
629812,BARNWELL COUNTY HOSPITAL,SEAPORT MUSEUM NEW YORK,,GENERAL ACUTE CARE,,HISTORIC PL,BARNWELL,SC,10005,2124222142,33.25550556,-81.36131629,1,61,36,2,132596500,201312,2543579,2489950
8929466,MOUNT PLEASANT HOSPITAL,SKIDMORE COLLEGE,,GENERAL ACUTE CARE,SKIDMORE COLLEGE,815 NORTH BROADWAY,MOUNT PLEASANT,SC,12866,5185805049,32.87782931,-79.76913142,4,91,36,2,141338562,201405,213756654,213630856
4029485,SUMMERVILLE MEDICAL CENTER,SCHOMBURG COLLECTION OF BLACK HISTORY LITERATURE AND ART IN,,GENERAL ACUTE CARE,,515 LENOX AVENUE,SUMMERVILLE,SC,10037,9172756975,32.96587788,-80.15760709,1,61,36,2,237129575,201406,0,0
7129204,PROVIDENCE HOSPITAL,SCI-TECH CENTER OF NORTHERN NEW YORK,,GENERAL ACUTE CARE,,154 STONE STREET,COLUMBIA,SC,13601,3157881340,34.01416314,-81.01353556,4,45,36,2,222448451,201312,22022,21446
7729401,VIBRA HOSPITAL OF CHARLESTON,SCIENCE DISCOVERY CENTER OF ONEONTA,,LONG TERM CARE,SUNY COLLEGE AT ONEONTA,RAVINE PARKWAY,MT PLEASANT,SC,13820,6074362011,32.81490163,-79.85571638,4,77,36,2,146013200,,,
5929650,CAROLINA CENTER FOR BEHAVIORAL HEALTH,FRIENDS OF SCIENCE EAST INC,,PSYCHIATRIC,,PO BOX 552,GREER,SC,11786,6318862632,34.86485712,-82.22915798,2,103,36,2,113327144,201312,208996,208996
1629340,CHEROKEE MEDICAL CENTER,SCIENCE MUSEUM OF LONG ISLAND,SCIENCE MUSEUM OF LONG ISLAND,GENERAL ACUTE CARE,,1526 PLANDOME RD,GAFFNEY,SC,11030,5166279400,35.0898793,-81.63437267,2,59,36,2,116038976,201408,583556,580526
6129615,PRISMA HEALTH PATEWOOD HOSPITAL,SCIENCENTER DISCOVERY MUSEUM,SCIENCENTER,GENERAL ACUTE CARE,,601 1ST ST,GREENVILLE,SC,14850,6072720600,34.85151346,-82.32760809,1,109,36,2,222470652,201312,2457887,2325311
17345408,MEDICAL CENTER AT ELIZABETH PLACE,SCOTIA GLENVILLE CHILDRENS MUSEUM,,GENERAL ACUTE CARE,,303 MOHAWK AVE,DAYTON,OH,12302,5183461764,39.7470176,-84.1992581,2,93,36,2,141606601,201408,314860,310534
9329646,GREENWOOD REGIONAL REHABILITATION HOSPITAL,SCULPTURE CENTER INC,,REHABILITATION,,44-19 PURVES ST,GREENWOOD,SC,11101,7183611750,34.16941166,-82.15679536,1,81,36,2,131669204,201408,3445176,2843181
11554848,MARSHFIELD MEDICAL CENTER LADYSMITH,SD RESEARCH CENTER INC,,GENERAL ACUTE CARE,,3 E 69TH ST,LADYSMITH,WI,10021,2126280606,45.45466867,-91.11004987,1,61,36,2,205720978,201312,12950,12950
28777082,HEALTHBRIDGE CHILDREN'S HOSPITAL - HOUSTON,SDTC-CENTER FOR DISCOVERY,,CHILDREN,,60 HOLMES RD,HOUSTON,TX,12701,8457949272,29.73245015,-95.57998472,3,105,36,2,,,,
2629520,MCLEOD HEALTH CHERAW,SEA CLIFF VILLAGE MUSEUM,,GENERAL ACUTE CARE,,95 10TH AVE,CHERAW,SC,11579,5166710090,34.69457605,-79.91975371,2,59,36,2,,,,
